pool_id,protocol_id,project,chain,business_type,deposit_contract,withdraw_contract,lp_token,stake_token,stake_underlying_token,reward_token,name,description
0xcf16b17a215d1728b0a36a30a57beaaf7845f334_8,8,harvest-finance,Ethereum,farming,0xcf16b17a215d1728b0a36a30a57beaaf7845f334,0xcf16b17a215d1728b0a36a30a57beaaf7845f334,NULL,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,NULL,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,NULL
0xd162395c21357b126c5afed6921bc8b13e48d690_8,8,harvest-finance,Ethereum,farming,0xd162395c21357b126c5afed6921bc8b13e48d690,0xd162395c21357b126c5afed6921bc8b13e48d690,NULL,0xb4db55a20e0624edd82a0cf356e3488b4669bd27,NULL,0xb4db55a20e0624edd82a0cf356e3488b4669bd27,0xb4db55a20e0624edd82a0cf356e3488b4669bd27,NULL
0xe85c8581e60d7cd32bbfd86303d2a4fa6a951dac_8,8,harvest-finance,Ethereum,farming,0xe85c8581e60d7cd32bbfd86303d2a4fa6a951dac,0xe85c8581e60d7cd32bbfd86303d2a4fa6a951dac,NULL,0x6b175474e89094c44da98b954eedeac495271d0f,NULL,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,NULL
0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe_8,8,harvest-finance,Ethereum,farming,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,NULL,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,NULL,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,NULL
0xf2b223eb3d2b382ead8d85f3c1b7ef87c1d35f3a_8,8,harvest-finance,Ethereum,farming,0xf2b223eb3d2b382ead8d85f3c1b7ef87c1d35f3a,0xf2b223eb3d2b382ead8d85f3c1b7ef87c1d35f3a,NULL,0xdf5e0e81dff6faf3a7e52ba697820c5e32d806a8,0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7-0x0000000000085d4780b73119b644ae5ecd22b376-0x0000000000000000000000000000000000000000,0xdf5e0e81dff6faf3a7e52ba697820c5e32d806a8,yCURVE,NULL
0xfbe122d0ba3c75e1f7c80bd27613c9f35b81feec_8,8,harvest-finance,Ethereum,farming,0xfbe122d0ba3c75e1f7c80bd27613c9f35b81feec,0xfbe122d0ba3c75e1f7c80bd27613c9f35b81feec,NULL,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,NULL,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,renBTC,NULL
0xfca949e34ecd9de519542cf02054de707cf361ce_8,8,harvest-finance,Ethereum,farming,0xfca949e34ecd9de519542cf02054de707cf361ce,0xfca949e34ecd9de519542cf02054de707cf361ce,NULL,0x0ef1b8a0e726fc3948e15b23993015eb1627f210,NULL,0x0ef1b8a0e726fc3948e15b23993015eb1627f210,1LP-ETH-1INCH,NULL
0xfe09e53a81fe2808bc493ea64319109b5baa573e_8,8,harvest-finance,Ethereum,farming,0xfe09e53a81fe2808bc493ea64319109b5baa573e,0xfe09e53a81fe2808bc493ea64319109b5baa573e,NULL,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NULL,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,NULL
0x07dbe6aa35ef70dad124f4e2b748ffa6c9e1963a_8,8,harvest-finance,Ethereum,farming,0x07dbe6aa35ef70dad124f4e2b748ffa6c9e1963a,0x07dbe6aa35ef70dad124f4e2b748ffa6c9e1963a,NULL,0x4b70ccd1cf9905be1faed025eadbd3ab124efe9a,NULL,0x4b70ccd1cf9905be1faed025eadbd3ab124efe9a,0x4b70ccd1cf9905be1faed025eadbd3ab124efe9a,NULL
0x14e7a00109d95c6340799a108133f4427161d865_8,8,harvest-finance,Ethereum,farming,0x14e7a00109d95c6340799a108133f4427161d865,0x14e7a00109d95c6340799a108133f4427161d865,NULL,0x3e5fa9518ea95c3e533eb377c001702a9aacaa32,NULL,0x3e5fa9518ea95c3e533eb377c001702a9aacaa32,0x3e5fa9518ea95c3e533eb377c001702a9aacaa32,NULL
0x192e9d29d43db385063799bc239e772c3b6888f3_8,8,harvest-finance,Ethereum,farming,0x192e9d29d43db385063799bc239e772c3b6888f3,0x192e9d29d43db385063799bc239e772c3b6888f3,NULL,0x49849c98ae39fff122806c06791fa73784fb3675,0x0000000000000000000000000000000000000000-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0x0000000000000000000000000000000000000000,0x49849c98ae39fff122806c06791fa73784fb3675,RENBTCCURVE,NULL
0x371e78676cd8547ef969f89d2ee8fa689c50f86b_8,8,harvest-finance,Ethereum,farming,0x371e78676cd8547ef969f89d2ee8fa689c50f86b,0x371e78676cd8547ef969f89d2ee8fa689c50f86b,NULL,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,NULL,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,BAC,NULL
0x45a9e027ddd8486fad6fca647bb132ad03303ec2_8,8,harvest-finance,Ethereum,farming,0x45a9e027ddd8486fad6fca647bb132ad03303ec2,0x45a9e027ddd8486fad6fca647bb132ad03303ec2,NULL,0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,NULL,0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,ESD,NULL
0x4b1cbd6f6d8676ace5e412c78b7a59b4a1bbb68a_8,8,harvest-finance,Ethereum,farming,0x4b1cbd6f6d8676ace5e412c78b7a59b4a1bbb68a,0x4b1cbd6f6d8676ace5e412c78b7a59b4a1bbb68a,NULL,0x3b3ac5386837dc563660fb6a0937dfaa5924333b,0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7-0x4fabb145d64652a948d72533023f6e7a623c7c53-0x0000000000000000000000000000000000000000-0x0000000000000000000000000000000000000000-0x0000000000000000000000000000000000000000-0x0000000000000000000000000000000000000000,0x3b3ac5386837dc563660fb6a0937dfaa5924333b,Curve.fi yDAI/yUSDC/yUSDT/yBUSD,NULL
0x5ade382f38a09a1f8759d06ffe2067992ab5c78e_8,8,harvest-finance,Ethereum,farming,0x5ade382f38a09a1f8759d06ffe2067992ab5c78e,0x5ade382f38a09a1f8759d06ffe2067992ab5c78e,NULL,0x795065dcc9f64b5614c407a6efdc400da6221fb0,NULL,0x795065dcc9f64b5614c407a6efdc400da6221fb0,SUSHI-ETH,NULL
0x5c0a3f55aac52aa320ff5f280e77517cbaf85524_8,8,harvest-finance,Ethereum,farming,0x5c0a3f55aac52aa320ff5f280e77517cbaf85524,0x5c0a3f55aac52aa320ff5f280e77517cbaf85524,NULL,0xceff51756c56ceffca006cd410b03ffc46dd3a58,NULL,0xceff51756c56ceffca006cd410b03ffc46dd3a58,sushiWbtcEth,NULL
0x6eb941bd065b8a5bd699c5405a928c1f561e2e5a_8,8,harvest-finance,Ethereum,farming,0x6eb941bd065b8a5bd699c5405a928c1f561e2e5a,0x6eb941bd065b8a5bd699c5405a928c1f561e2e5a,NULL,0x194ebd173f6cdace046c53eacce9b953f28411d1,0xdb25f211ab05b1c97d595516f45794528a807ad8-0xd71ecff9342a5ced620049e616c5035f1db98620-0x0000000000000000000000000000000000000000,0x194ebd173f6cdace046c53eacce9b953f28411d1,Curve.fi EURS/sEUR,NULL
0xc800982d906671637e23e031e907d2e3487291bc_8,8,harvest-finance,Ethereum,farming,0xc800982d906671637e23e031e907d2e3487291bc,0xc800982d906671637e23e031e907d2e3487291bc,NULL,0x5233349957586a8207c52693a959483f9aeaa50c,NULL,0x5233349957586a8207c52693a959483f9aeaa50c,0x5233349957586a8207c52693a959483f9aeaa50c,NULL
0x33ed34dd7c40ef807356316b484d595ddda832ab_8,8,harvest-finance,Ethereum,farming,0x33ed34dd7c40ef807356316b484d595ddda832ab,0x33ed34dd7c40ef807356316b484d595ddda832ab,NULL,0xc4ad29ba4b3c580e6d59105fff484999997675ff-0xca3d75ac011bf5ad07a98d02f18225f9bd9a6bdf,0xdac17f958d2ee523a2206206994597c13d831ec7-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0x0000000000000000000000000000000000000000,0xc4ad29ba4b3c580e6d59105fff484999997675ff/0xca3d75ac011bf5ad07a98d02f18225f9bd9a6bdf,Curve.fi USD-BTC-ETH,NULL
0x3cf83c7a8674112f680e4af893ebafc7bef48574_8,8,harvest-finance,Ethereum,farming,0x3cf83c7a8674112f680e4af893ebafc7bef48574,0x3cf83c7a8674112f680e4af893ebafc7bef48574,NULL,0xa88008543efb1db18922e376db52cd7e2f73648c,NULL,0xa88008543efb1db18922e376db52cd7e2f73648c,0xa88008543efb1db18922e376db52cd7e2f73648c,NULL
0x8bf3c1c7b1961764ecb19b4fc4491150ceb1abb1_8,8,harvest-finance,Ethereum,farming,0x8bf3c1c7b1961764ecb19b4fc4491150ceb1abb1,0x8bf3c1c7b1961764ecb19b4fc4491150ceb1abb1,NULL,0xbd2f0cd039e0bfcf88901c98c0bfac5ab27566e3,NULL,0xbd2f0cd039e0bfcf88901c98c0bfac5ab27566e3,DSD,NULL
0x9af516e9095069972528eeba8e55275e31fe7734_8,8,harvest-finance,Ethereum,farming,0x9af516e9095069972528eeba8e55275e31fe7734,0x9af516e9095069972528eeba8e55275e31fe7734,NULL,0x470e8de2ebaef52014a47cb5e6af86884947f08c,NULL,0x470e8de2ebaef52014a47cb5e6af86884947f08c,0x470e8de2ebaef52014a47cb5e6af86884947f08c,NULL
0xb4e3fc276532f27bd0f738928ce083a3b064ba61_8,8,harvest-finance,Ethereum,farming,0xb4e3fc276532f27bd0f738928ce083a3b064ba61,0xb4e3fc276532f27bd0f738928ce083a3b064ba61,NULL,0x734e48a1ffea1cdf4f5172210c322f3990d6d760-0x69cda6eda9986f7fca8a5dba06c819b535f4fc50,NULL,0x734e48a1ffea1cdf4f5172210c322f3990d6d760/0x69cda6eda9986f7fca8a5dba06c819b535f4fc50,0x734e48a1ffea1cdf4f5172210c322f3990d6d760-0x69cda6eda9986f7fca8a5dba06c819b535f4fc50,NULL
0xf174dddd9dbffeaea5d908a77d695a77e53025b3_8,8,harvest-finance,Ethereum,farming,0xf174dddd9dbffeaea5d908a77d695a77e53025b3,0xf174dddd9dbffeaea5d908a77d695a77e53025b3,NULL,0x69ab07348f51c639ef81d7991692f0049b10d522,NULL,0x69ab07348f51c639ef81d7991692f0049b10d522,0x69ab07348f51c639ef81d7991692f0049b10d522,NULL
0x5cd9db40639013a08d797a839c9becd6ec5dcd4d_8,8,harvest-finance,Ethereum,farming,0x5cd9db40639013a08d797a839c9becd6ec5dcd4d,0x5cd9db40639013a08d797a839c9becd6ec5dcd4d,NULL,0x1f3d61248ec81542889535595903078109707941,NULL,0x1f3d61248ec81542889535595903078109707941,0x1f3d61248ec81542889535595903078109707941,NULL
0x5ea74c6abf0e523fdecfe218ccb3d2fde2339613_8,8,harvest-finance,Ethereum,farming,0x5ea74c6abf0e523fdecfe218ccb3d2fde2339613,0x5ea74c6abf0e523fdecfe218ccb3d2fde2339613,NULL,0x4d3c5db2c68f6859e0cd05d080979f597dd64bff,NULL,0x4d3c5db2c68f6859e0cd05d080979f597dd64bff,0x4d3c5db2c68f6859e0cd05d080979f597dd64bff,NULL
0x64035b583c8c694627a199243e863bb33be60745_8,8,harvest-finance,Ethereum,farming,0x64035b583c8c694627a199243e863bb33be60745,0x64035b583c8c694627a199243e863bb33be60745,NULL,0x06da0fd433c1a5d7a4faa01111c044910a184553,NULL,0x06da0fd433c1a5d7a4faa01111c044910a184553,ETH-USDT,NULL
0xf553e1f826f42716cdfe02bde5ee76b2a52fc7eb_8,8,harvest-finance,Ethereum,farming,0xf553e1f826f42716cdfe02bde5ee76b2a52fc7eb,0xf553e1f826f42716cdfe02bde5ee76b2a52fc7eb,NULL,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,NULL,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,NULL
0xf8b7235fcfd5a75cfdcc0d7bc813817f3dd17858_8,8,harvest-finance,Ethereum,farming,0xf8b7235fcfd5a75cfdcc0d7bc813817f3dd17858,0xf8b7235fcfd5a75cfdcc0d7bc813817f3dd17858,NULL,0x0379da7a5895d13037b6937b109fa8607a659adf-0x3e78f2e7dade07ea685f8612f00477fd97162f1e,NULL,0x0379da7a5895d13037b6937b109fa8607a659adf/0x3e78f2e7dade07ea685f8612f00477fd97162f1e,0x0379da7a5895d13037b6937b109fa8607a659adf-0x3e78f2e7dade07ea685f8612f00477fd97162f1e,NULL
0xb37c79f954e3e1a4accc14a5cca3e46f226038b7_8,8,harvest-finance,Ethereum,farming,0xb37c79f954e3e1a4accc14a5cca3e46f226038b7,0xb37c79f954e3e1a4accc14a5cca3e46f226038b7,NULL,0x34856be886a2dba5f7c38c4df7fd86869ab08040,NULL,0x34856be886a2dba5f7c38c4df7fd86869ab08040,0x34856be886a2dba5f7c38c4df7fd86869ab08040,NULL
0xd91b06ce5a57d271f605bd58d31184b670032145_8,8,harvest-finance,Ethereum,farming,0xd91b06ce5a57d271f605bd58d31184b670032145,0xd91b06ce5a57d271f605bd58d31184b670032145,NULL,0xa6f548df93de924d73be7d25dc02554c6bd66db5,NULL,0xa6f548df93de924d73be7d25dc02554c6bd66db5,0xa6f548df93de924d73be7d25dc02554c6bd66db5,NULL
0x5774260ccd87f4fffc4456260857207fc8bcb89a_8,8,harvest-finance,Ethereum,farming,0x5774260ccd87f4fffc4456260857207fc8bcb89a,0x5774260ccd87f4fffc4456260857207fc8bcb89a,NULL,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,NULL,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,SushiSwap USDC/ETH,NULL
0x99c2564c9d4767c13e13f38ab073d4758af396ae_8,8,harvest-finance,Ethereum,farming,0x99c2564c9d4767c13e13f38ab073d4758af396ae,0x99c2564c9d4767c13e13f38ab073d4758af396ae,NULL,0xc99a74145682c4b4a6e9fa55d559eb49a6884f75,NULL,0xc99a74145682c4b4a6e9fa55d559eb49a6884f75,0xc99a74145682c4b4a6e9fa55d559eb49a6884f75,NULL
0xcc775989e76ab386e9253df5b0c0b473e22102e2_8,8,harvest-finance,Ethereum,farming,0xcc775989e76ab386e9253df5b0c0b473e22102e2,0xcc775989e76ab386e9253df5b0c0b473e22102e2,NULL,0xb19059ebb43466c323583928285a49f558e572fd,0x0316eb71485b0ab14103307bf65a021042c6d380-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0x0000000000000000000000000000000000000000,0xb19059ebb43466c323583928285a49f558e572fd,Curve.fi hBTC/wBTC,NULL
0x230d3e848d04516826067acb08fa6c5a552d3e62_8,8,harvest-finance,Ethereum,farming,0x230d3e848d04516826067acb08fa6c5a552d3e62,0x230d3e848d04516826067acb08fa6c5a552d3e62,NULL,0x8486c538dcbd6a707c5b3f730b6413286fe8c854,NULL,0x8486c538dcbd6a707c5b3f730b6413286fe8c854,0x8486c538dcbd6a707c5b3f730b6413286fe8c854,NULL
0x8334a61012a779169725fcc43adcff1f581350b7_8,8,harvest-finance,Ethereum,farming,0x8334a61012a779169725fcc43adcff1f581350b7,0x8334a61012a779169725fcc43adcff1f581350b7,NULL,0x0ae8cb1f57e3b1b7f4f5048743710084aa69e796,NULL,0x0ae8cb1f57e3b1b7f4f5048743710084aa69e796,0x0ae8cb1f57e3b1b7f4f5048743710084aa69e796,NULL
0x1e5f4e7127ea3981551d2bf97dcc8f17a4ecebef_8,8,harvest-finance,Ethereum,farming,0x1e5f4e7127ea3981551d2bf97dcc8f17a4ecebef,0x1e5f4e7127ea3981551d2bf97dcc8f17a4ecebef,NULL,0x04914cb01eec94e320e3a88b3c7a7e9b1609d13c,NULL,0x04914cb01eec94e320e3a88b3c7a7e9b1609d13c,0x04914cb01eec94e320e3a88b3c7a7e9b1609d13c,NULL
0xe6e0b4294ef6a518bb702402e9842df2a2abf1b1_8,8,harvest-finance,Ethereum,farming,0xe6e0b4294ef6a518bb702402e9842df2a2abf1b1,0xe6e0b4294ef6a518bb702402e9842df2a2abf1b1,NULL,0xbb1565072fb4f3244ebce5bc8dfeda6baeb78ad3,NULL,0xbb1565072fb4f3244ebce5bc8dfeda6baeb78ad3,0xbb1565072fb4f3244ebce5bc8dfeda6baeb78ad3,NULL
0x81a276cc1323a76ad0c71657139e6bcdc3c52b30_8,8,harvest-finance,Ethereum,farming,0x81a276cc1323a76ad0c71657139e6bcdc3c52b30,0x81a276cc1323a76ad0c71657139e6bcdc3c52b30,NULL,0xc83ce8612164ef7a13d17ddea4271dd8e8eebe5d,NULL,0xc83ce8612164ef7a13d17ddea4271dd8e8eebe5d,0xc83ce8612164ef7a13d17ddea4271dd8e8eebe5d,NULL
0x859222dd0b249d0ea960f5102dab79b294d6874a_8,8,harvest-finance,Ethereum,farming,0x859222dd0b249d0ea960f5102dab79b294d6874a,0x859222dd0b249d0ea960f5102dab79b294d6874a,NULL,0x6a11f3e5a01d129e566d783a7b6e8862bfd66cca,NULL,0x6a11f3e5a01d129e566d783a7b6e8862bfd66cca,0x6a11f3e5a01d129e566d783a7b6e8862bfd66cca,NULL
0x4bf633a09bd593f6fb047db3b4c25ef5b9c5b99e_8,8,harvest-finance,Ethereum,farming,0x4bf633a09bd593f6fb047db3b4c25ef5b9c5b99e,0x4bf633a09bd593f6fb047db3b4c25ef5b9c5b99e,NULL,0xbba17b81ab4193455be10741512d0e71520f43cb,NULL,0xbba17b81ab4193455be10741512d0e71520f43cb,0xbba17b81ab4193455be10741512d0e71520f43cb,NULL
0xf2a671645d0df54d2f03e9ad7916c8f7368d1c29_8,8,harvest-finance,Ethereum,farming,0xf2a671645d0df54d2f03e9ad7916c8f7368d1c29,0xf2a671645d0df54d2f03e9ad7916c8f7368d1c29,NULL,0xaa617c8726adfde9e7b08746457e6b90ddb21480,NULL,0xaa617c8726adfde9e7b08746457e6b90ddb21480,0xaa617c8726adfde9e7b08746457e6b90ddb21480,NULL
0xddb4669f39c03a6eda92ffb5b78a9c1a74615f1b_8,8,harvest-finance,Ethereum,farming,0xddb4669f39c03a6eda92ffb5b78a9c1a74615f1b,0xddb4669f39c03a6eda92ffb5b78a9c1a74615f1b,NULL,0xe179d801e6882e628d6ce58b94b3c41e35c8518a,NULL,0xe179d801e6882e628d6ce58b94b3c41e35c8518a,0xe179d801e6882e628d6ce58b94b3c41e35c8518a,NULL
0x7ac7cd6776208d316861f46eb99dcaf5faece3f0_8,8,harvest-finance,Ethereum,farming,0x7ac7cd6776208d316861f46eb99dcaf5faece3f0,0x7ac7cd6776208d316861f46eb99dcaf5faece3f0,NULL,0x4a9596e5d2f9bef50e4de092ad7181ae3c40353e,NULL,0x4a9596e5d2f9bef50e4de092ad7181ae3c40353e,0x4a9596e5d2f9bef50e4de092ad7181ae3c40353e,NULL
0xc3ef8c4043d7cf1d15b6bb4cd307c844e0ba9d42_8,8,harvest-finance,Ethereum,farming,0xc3ef8c4043d7cf1d15b6bb4cd307c844e0ba9d42,0xc3ef8c4043d7cf1d15b6bb4cd307c844e0ba9d42,NULL,0xfd2a8fa60abd58efe3eee34dd494cd491dc14900,0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7-0x0000000000000000000000000000000000000000,0xfd2a8fa60abd58efe3eee34dd494cd491dc14900,Curve.fi aDAI/aUSDC/aUSDT,NULL
0x02d77f6925f4ef89ee2c35eb3dd5793f5695356f_8,8,harvest-finance,Ethereum,farming,0x02d77f6925f4ef89ee2c35eb3dd5793f5695356f,0x02d77f6925f4ef89ee2c35eb3dd5793f5695356f,NULL,0x7eb40e450b9655f4b3cc4259bcc731c63ff55ae6,0x1456688345527be1f37e9e627da0837d6f08c925-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7-0x0000000000000000000000000000000000000000,0x7eb40e450b9655f4b3cc4259bcc731c63ff55ae6,Curve.fi USDP/3Crv,NULL
0x84bae33581a5d35d636a36b983b22f3ca3bb06af_8,8,harvest-finance,Ethereum,farming,0x84bae33581a5d35d636a36b983b22f3ca3bb06af,0x84bae33581a5d35d636a36b983b22f3ca3bb06af,NULL,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,NULL,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,DAI-ETH,NULL
0xdb94c2817f405b4a01ddb324f8abb4d7d3705dad_8,8,harvest-finance,Ethereum,farming,0xdb94c2817f405b4a01ddb324f8abb4d7d3705dad,0xdb94c2817f405b4a01ddb324f8abb4d7d3705dad,NULL,0x7815bda662050d84718b988735218cffd32f75ea,NULL,0x7815bda662050d84718b988735218cffd32f75ea,YEL,NULL
0x11804d69acac6ae9466798325fa7de023f63ab53_8,8,harvest-finance,Ethereum,farming,0x11804d69acac6ae9466798325fa7de023f63ab53,0x11804d69acac6ae9466798325fa7de023f63ab53,NULL,0xb022e08adc8ba2de6ba4fecb59c6d502f66e953b,NULL,0xb022e08adc8ba2de6ba4fecb59c6d502f66e953b,0xb022e08adc8ba2de6ba4fecb59c6d502f66e953b,NULL
0x1a9f22b4c385f78650e7874d64e442839dc32327_8,8,harvest-finance,Ethereum,farming,0x1a9f22b4c385f78650e7874d64e442839dc32327,0x1a9f22b4c385f78650e7874d64e442839dc32327,NULL,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,NULL,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,UNIv2(DAI/ETH),NULL
0x29780c39164ebbd62e9ddde50c151810070140f2_8,8,harvest-finance,Ethereum,farming,0x29780c39164ebbd62e9ddde50c151810070140f2,0x29780c39164ebbd62e9ddde50c151810070140f2,NULL,0x5b5cfe992adac0c9d48e05854b2d91c73a003858,0xdf574c24545e5ffecb9a659c229253d4111d87e1-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7-0x0000000000000000000000000000000000000000,0x5b5cfe992adac0c9d48e05854b2d91c73a003858,Curve.fi HUSD/3Crv,NULL
0x307e2752e8b8a9c29005001be66b1c012ca9cdb7_8,8,harvest-finance,Ethereum,farming,0x307e2752e8b8a9c29005001be66b1c012ca9cdb7,0x307e2752e8b8a9c29005001be66b1c012ca9cdb7,NULL,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,NULL,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,UNIv2(DAI/ETH),NULL
0x4d4b6f8efb685b774234fd427201b3a9bf36ffc8_8,8,harvest-finance,Ethereum,farming,0x4d4b6f8efb685b774234fd427201b3a9bf36ffc8,0x4d4b6f8efb685b774234fd427201b3a9bf36ffc8,NULL,0x06da0fd433c1a5d7a4faa01111c044910a184553,NULL,0x06da0fd433c1a5d7a4faa01111c044910a184553,ETH-USDT,NULL
0x63671425ef4d25ec2b12c7d05de855c143f16e3b_8,8,harvest-finance,Ethereum,farming,0x63671425ef4d25ec2b12c7d05de855c143f16e3b,0x63671425ef4d25ec2b12c7d05de855c143f16e3b,NULL,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,NULL,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,USDC-ETH,NULL
0x6bccd7e983e438a56ba2844883a664da87e4c43b_8,8,harvest-finance,Ethereum,farming,0x6bccd7e983e438a56ba2844883a664da87e4c43b,0x6bccd7e983e438a56ba2844883a664da87e4c43b,NULL,0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd,NULL,0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd,0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd,NULL
0x7ddc3fff0612e75ea5ddc0d6bd4e268f70362cff_8,8,harvest-finance,Ethereum,farming,0x7ddc3fff0612e75ea5ddc0d6bd4e268f70362cff,0x7ddc3fff0612e75ea5ddc0d6bd4e268f70362cff,NULL,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,NULL,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,UNIv2(ETH/USDT),NULL
0x966a70a4d3719a6de6a94236532a0167d5246c72_8,8,harvest-finance,Ethereum,farming,0x966a70a4d3719a6de6a94236532a0167d5246c72,0x966a70a4d3719a6de6a94236532a0167d5246c72,NULL,0x2fe94ea3d5d4a175184081439753de15aef9d614,0x8064d9ae6cdf087b1bcd5bdf3531bd5d8c537a68-0xeb4c2781e4eba804ce9a9803c67d0893436bb27d-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6-0x0000000000000000000000000000000000000000,0x2fe94ea3d5d4a175184081439753de15aef9d614,Curve.fi oBTC/sbtcCRV,NULL
0xa79a083fdd87f73c2f983c5551ec974685d6bb36_8,8,harvest-finance,Ethereum,farming,0xa79a083fdd87f73c2f983c5551ec974685d6bb36,0xa79a083fdd87f73c2f983c5551ec974685d6bb36,NULL,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,NULL,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,USDC-ETH,NULL
0xaf9486e3da0ce8d125af9b256b3ecd104a3031b9_8,8,harvest-finance,Ethereum,farming,0xaf9486e3da0ce8d125af9b256b3ecd104a3031b9,0xaf9486e3da0ce8d125af9b256b3ecd104a3031b9,NULL,0x95acf4ba2c53e31db1459172332d52baac433bb3,NULL,0x95acf4ba2c53e31db1459172332d52baac433bb3,0x95acf4ba2c53e31db1459172332d52baac433bb3,NULL
0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f_8,8,harvest-finance,Ethereum,farming,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,NULL,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,NULL,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,NULL
0x2a32dcbb121d48c106f6d94cf2b4714c0b4dfe48_8,8,harvest-finance,Ethereum,farming,0x2a32dcbb121d48c106f6d94cf2b4714c0b4dfe48,0x2a32dcbb121d48c106f6d94cf2b4714c0b4dfe48,NULL,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,NULL,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,UNI-V2,NULL
0x4d4d85c6a1ffe6bb7a1bef51c9e2282893fee521_8,8,harvest-finance,Ethereum,farming,0x4d4d85c6a1ffe6bb7a1bef51c9e2282893fee521,0x4d4d85c6a1ffe6bb7a1bef51c9e2282893fee521,NULL,0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b,NULL,0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b,0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b,NULL
0x639d4f3f41daa5f4b94d63c2a5f3e18139ba9e54_8,8,harvest-finance,Ethereum,farming,0x639d4f3f41daa5f4b94d63c2a5f3e18139ba9e54,0x639d4f3f41daa5f4b94d63c2a5f3e18139ba9e54,NULL,0x4a9596e5d2f9bef50e4de092ad7181ae3c40353e,NULL,0x4a9596e5d2f9bef50e4de092ad7181ae3c40353e,0x4a9596e5d2f9bef50e4de092ad7181ae3c40353e,NULL
